Year	Agency	Category	Detail	Vendor	Payments	Counts	TotalP
2011	CORRECTIONS	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL MACHINE CO INC	1874.36	35	32100.98
2011	NATURAL RESOURCES	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	20.00	35	32100.98
2011	CORRECTIONS	SUPPLIES	UNIFORMS & CLOTHING	CAPITAL MACHINE CO INC	48.85	35	32100.98
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	VEHICLE REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	15.00	35	32100.98
2011	CORRECTIONS	SUPPLIES	VEHICLE REPAIR SUPPLIES	CAPITAL MACHINE CO INC	26.30	35	32100.98
2011	OFFICE OF ADMINISTRATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	CAPITAL MACHINE CO INC	254.53	35	32100.98
2011	AGRICULTURE	TRAVEL	IN-STATE LODGING	CAPITAL MACHINE CO INC	854.64	35	32100.98
2011	OFFICE OF ADMINISTRATION	PROPERTY & IMPROVEMENTS	MINOR REPAIR, MAINT & IMPROVEMENT SERV	CAPITAL MACHINE CO INC	450.00	35	32100.98
2011	CORRECTIONS	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	CAPITAL MACHINE CO INC	67.96	35	32100.98
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	OTHER BUSINESS SERVICES	CAPITAL MACHINE CO INC	465.50	35	32100.98
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	4096.74	35	32100.98
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	CAPITAL MACHINE CO INC	32.85	35	32100.98
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	OTHER TRANSPORTATION REPAIR & MAINT	CAPITAL MACHINE CO INC	73.28	35	32100.98
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	MECHANICAL REPAIR & MAINTENANCE SERVICES	CAPITAL MACHINE CO INC	253.95	35	32100.98
2011	CORRECTIONS	REPAIR & MAINTENANCE SERVICES	TECHNICAL EQUIPMENT REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	8753.16	35	32100.98
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	REBILLABLE VEHICLE REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	38.75	35	32100.98
2011	CORRECTIONS	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL MACHINE CO INC	167.76	35	32100.98
2011	OFFICE OF ADMINISTRATION	SUPPLIES	PRINTING & BINDING SUPPLIES	CAPITAL MACHINE CO INC	23.00	35	32100.98
2011	CORRECTIONS	SUPPLIES	MECHANICAL SUPPLIES	CAPITAL MACHINE CO INC	1437.53	35	32100.98
2011	LEGISLATURE	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL MACHINE CO INC	17.88	35	32100.98
2011	AGRICULTURE	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	96.18	35	32100.98
2011	OFFICE OF ADMINISTRATION	BUILDING LEASE PAYMENTS	LEASEHOLD IMPROVEMENTS, OPERATING	CAPITAL MACHINE CO INC	500.00	35	32100.98
2011	PUBLIC SAFETY	OTHER EQUIPMENT	OTHER EQUIPMENT	CAPITAL MACHINE CO INC	89.75	35	32100.98
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL MACHINE CO INC	867.79	35	32100.98
2011	PUBLIC SAFETY	SUPPLIES	LAW ENFORCEMENT SUPPLIES	CAPITAL MACHINE CO INC	539.76	35	32100.98
2011	OFFICE OF ADMINISTRATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	CAPITAL MACHINE CO INC	444.75	35	32100.98
2011	PUBLIC SAFETY	SUPPLIES	MECHANICAL SUPPLIES	CAPITAL MACHINE CO INC	393.90	35	32100.98
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL MACHINE CO INC	101.80	35	32100.98
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	CAPITAL MACHINE CO INC	480.00	35	32100.98
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL MACHINE CO INC	857.59	35	32100.98
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL QUARRIES CO INC	143.38	11	98728.57
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL QUARRIES CO INC	1082.70	11	98728.57
2011	TRANSPORTATION	PROPERTY & IMPROVEMENTS	OTHER PROPERTY & IMPROVEMENTS	CAPITAL QUARRIES CO INC	3515.21	11	98728.57
2011	OFFICE OF ADMINISTRATION	SUPPLIES	AGRICULTURE/GROUNDS SUPPLIES	CAPITAL QUARRIES CO INC	1996.19	11	98728.57
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL QUARRIES CO INC	47216.96	11	98728.57
2011	NATURAL RESOURCES	PROPERTY & IMPROVEMENTS	OTHER PROPERTY & IMPROVEMENTS	CAPITAL QUARRIES CO INC	2227.88	11	98728.57
2011	TRANSPORTATION	PROPERTY & IMPROVEMENTS	PROPERTY & IMPROVEMENTS	CAPITAL QUARRIES CO INC	615.51	11	98728.57
2011	NATURAL RESOURCES	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL QUARRIES CO INC	151.69	11	98728.57
2011	CONSERVATION	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL QUARRIES CO INC	34388.92	11	98728.57
2011	NATURAL RESOURCES	SUPPLIES	AGRICULTURE/GROUNDS SUPPLIES	CAPITAL QUARRIES CO INC	4971.64	11	98728.57
2011	CORRECTIONS	SUPPLIES	AGRICULTURE/GROUNDS SUPPLIES	CAPITAL QUARRIES CO INC	2418.49	11	98728.57
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	CAPITAL REGION MEDICAL CENTER	58.00	35	100288.41
2011	JUDICIARY	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	259.67	35	100288.41
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	181.50	35	100288.41
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	575.75	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	CAPITAL REGION MEDICAL CENTER	23117.79	35	100288.41
2011	MENTAL HEALTH	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	243.04	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	CAPITAL REGION MEDICAL CENTER	2270.12	35	100288.41
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	208.06	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	CAPITAL REGION MEDICAL CENTER	58.00	35	100288.41
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	183.00	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL SERVICES	PHYSICAL EXAM SERVICES	CAPITAL REGION MEDICAL CENTER	3107.05	35	100288.41
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	941.73	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL SERVICES	PHYSICAL EXAM SERVICES	CAPITAL REGION MEDICAL CENTER	7514.08	35	100288.41
2011	JUDICIARY	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	CAPITAL REGION MEDICAL CENTER	480.00	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	CAPITAL REGION MEDICAL CENTER	22.61	35	100288.41
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	1312.47	35	100288.41
2011	HEALTH AND SENIOR SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	29.36	35	100288.41
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	1520.22	35	100288.41
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	CAPITAL REGION MEDICAL CENTER	21.14	35	100288.41
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	PHYSICAL EXAM SERVICES	CAPITAL REGION MEDICAL CENTER	26973.00	35	100288.41
2011	CORRECTIONS	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	100.00	35	100288.41
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	792.00	35	100288.41
2011	CORRECTIONS	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	602.00	35	100288.41
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	194.65	35	100288.41
2011	CORRECTIONS	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	64.00	35	100288.41
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	23.59	35	100288.41
2011	CONSERVATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	100.00	35	100288.41
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	PHYSICAL EXAM SERVICES	CAPITAL REGION MEDICAL CENTER	2480.00	35	100288.41
2011	CONSERVATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	16843.00	35	100288.41
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	56.49	35	100288.41
2011	CONSERVATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	721.00	35	100288.41
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	CAPITAL REGION MEDICAL CENTER	838.99	35	100288.41
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	45.22	35	100288.41
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	26.04	35	100288.41
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	CAPITAL REGION MEDICAL CENTER	8324.84	35	100288.41
2011	MENTAL HEALTH	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	1551.57	37	29238.78
2011	AGRICULTURE	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	266.55	37	29238.78
2011	LEGISLATURE	PROFESSIONAL SERVICES	OTHER BUSINESS SERVICES	CAPITAL RUBBER STAMP INC	36.88	37	29238.78
2011	CONSERVATION	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	150.86	37	29238.78
2011	JUDICIARY	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	444.84	37	29238.78
2011	ECONOMIC DEVELOPMENT	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	141.51	37	29238.78
2011	NATURAL RESOURCES	SUPPLIES	PROMOTIONAL SUPPLIES	CAPITAL RUBBER STAMP INC	49.32	37	29238.78
2011	ECONOMIC DEVELOPMENT	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL RUBBER STAMP INC	746.26	37	29238.78
2011	LABOR AND INDUSTRIAL RELATIONS	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	2747.55	37	29238.78
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	CAPITAL RUBBER STAMP INC	1.00	37	29238.78
2011	JUDICIARY	SUPPLIES	REBILL INVENT/SUPPLY PURCH	CAPITAL RUBBER STAMP INC	36.86	37	29238.78
2011	CORRECTIONS	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	3165.01	37	29238.78
2011	MENTAL HEALTH	SUPPLIES	NOTARY SUPPLIES	CAPITAL RUBBER STAMP INC	36.86	37	29238.78
2011	PUBLIC SAFETY	OTHER EQUIPMENT	OTHER EQUIPMENT	CAPITAL RUBBER STAMP INC	1588.77	37	29238.78
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	249.36	37	29238.78
2011	SOCIAL SERVICES	SUPPLIES	NOTARY SUPPLIES	CAPITAL RUBBER STAMP INC	44.85	37	29238.78
2011	LEGISLATURE	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	68.40	37	29238.78
2011	REVENUE	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	CAPITAL RUBBER STAMP INC	127.29	37	29238.78
2011	NATURAL RESOURCES	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	42.12	37	29238.78
2011	PUBLIC SAFETY	SUPPLIES	NOTARY SUPPLIES	CAPITAL RUBBER STAMP INC	47.85	37	29238.78
2011	HEALTH AND SENIOR SERVICES	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	714.93	37	29238.78
2011	PUBLIC SAFETY	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	2673.16	37	29238.78
2011	ELEMENTARY AND SECONDARY EDUCATION	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	15.95	37	29238.78
2011	PUBLIC SAFETY	SUPPLIES	OTHER ADMINISTRATIVE SUPPLIES	CAPITAL RUBBER STAMP INC	16.95	37	29238.78
2011	HEALTH AND SENIOR SERVICES	REPAIR & MAINTENANCE SERVICES	OFFICE FURNITURE & EQUIP REPAIR & MAINT	CAPITAL RUBBER STAMP INC	39.22	37	29238.78
2011	SOCIAL SERVICES	SUPPLIES	EDUCATION SUPPLIES	CAPITAL RUBBER STAMP INC	69.15	37	29238.78
2011	INSURANCE, FIN INST AND PROF REGISTRATION	SUPPLIES	NOTARY SUPPLIES	CAPITAL RUBBER STAMP INC	31.90	37	29238.78
2011	REVENUE	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	1438.20	37	29238.78
2011	INSURANCE, FIN INST AND PROF REGISTRATION	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	2087.81	37	29238.78
2011	SOCIAL SERVICES	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	8008.05	37	29238.78
2011	TRANSPORTATION	SUPPLIES	OTHER ADMINISTRATIVE SUPPLIES	CAPITAL RUBBER STAMP INC	26.40	37	29238.78
2011	REVENUE	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL RUBBER STAMP INC	14.95	37	29238.78
2011	TRANSPORTATION	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	618.01	37	29238.78
2011	OFFICE OF SECRETARY OF STATE	SUPPLIES	OFFICE SUPPLIES	CAPITAL RUBBER STAMP INC	259.48	37	29238.78
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL RUBBER STAMP INC	15.95	37	29238.78
2011	SOCIAL SERVICES	OFFICE EQUIPMENT	OFFICE EQUIPMENT	CAPITAL RUBBER STAMP INC	1358.00	37	29238.78
2011	PUBLIC SAFETY	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL RUBBER STAMP INC	306.96	37	29238.78
2011	NATURAL RESOURCES	PROPERTY & IMPROVEMENTS	SITE IMPROVEMENTS	CAPITAL SAND COMPANY INC	582.80	10	52135.63
2011	PUBLIC SAFETY	SUPPLIES	BURIAL SUPPLIES	CAPITAL SAND COMPANY INC	325.22	10	52135.63
2011	OFFICE OF ADMINISTRATION	SUPPLIES	AGRICULTURE/GROUNDS SUPPLIES	CAPITAL SAND COMPANY INC	160.58	10	52135.63
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	BURIAL SERVICES	CAPITAL SAND COMPANY INC	1644.25	10	52135.63
2011	OFFICE OF ADMINISTRATION	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL SAND COMPANY INC	21.92	10	52135.63
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	CAPITAL SAND COMPANY INC	974.23	10	52135.63
2011	CORRECTIONS	SUPPLIES	AGRICULTURE/GROUNDS SUPPLIES	CAPITAL SAND COMPANY INC	330.88	10	52135.63
2011	TRANSPORTATION	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL SAND COMPANY INC	116.93	10	52135.63
2011	TRANSPORTATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL SAND COMPANY INC	270.72	10	52135.63
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL SAND COMPANY INC	47708.10	10	52135.63
2011	CORRECTIONS	SUPPLIES	VEHICLE REPAIR SUPPLIES	CAPITAL STEEL & DESIGN LLC	125.23	10	2679.20
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL STEEL & DESIGN LLC	50.86	10	2679.20
2011	CORRECTIONS	SUPPLIES	BUILDING REPAIR SUPPLIES	CAPITAL STEEL & DESIGN LLC	67.10	10	2679.20
2011	TRANSPORTATION	REPAIR & MAINTENANCE SERVICES	SPECIFIC USE EQUIP  REPAIR & MAINTENANCE	CAPITAL STEEL & DESIGN LLC	4.00	10	2679.20
2011	NATURAL RESOURCES	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	CAPITAL STEEL & DESIGN LLC	82.54	10	2679.20
2011	PUBLIC SAFETY	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL STEEL & DESIGN LLC	171.42	10	2679.20
2011	NATURAL RESOURCES	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	CAPITAL STEEL & DESIGN LLC	1593.65	10	2679.20
2011	OFFICE OF STATE TREASURER	REPAIR & MAINTENANCE SERVICES	OTHER EQUIPMENT REPAIR & MAINTENANCE	CAPITAL STEEL & DESIGN LLC	125.00	10	2679.20
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL STEEL & DESIGN LLC	250.00	10	2679.20
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	CAPITAL STEEL & DESIGN LLC	209.40	10	2679.20
2011	OFFICE OF ADMINISTRATION	SUPPLIES	MECHANICAL SUPPLIES	CAPITAL SUPPLY COMPANY OF	1966.02	10	14839.86
2011	TRANSPORTATION	SUPPLIES	VEHICLE REPAIR SUPPLIES	CAPITAL SUPPLY COMPANY OF	149.64	10	14839.86
2011	OFFICE OF ADMINISTRATION	SUPPLIES	PLUMBING SUPPLIES	CAPITAL SUPPLY COMPANY OF	9632.76	10	14839.86
2011	TRANSPORTATION	SUPPLIES	ELECTRICAL SUPPLIES	CAPITAL SUPPLY COMPANY OF	30.07	10	14839.86
2011	OFFICE OF ADMINISTRATION	OTHER EQUIPMENT	OTHER EQUIPMENT	CAPITAL SUPPLY COMPANY OF	197.42	10	14839.86
2011	TRANSPORTATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL SUPPLY COMPANY OF	92.57	10	14839.86
2011	OFFICE OF ADMINISTRATION	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	CAPITAL SUPPLY COMPANY OF	128.20	10	14839.86
2011	CORRECTIONS	SUPPLIES	PLUMBING SUPPLIES	CAPITAL SUPPLY COMPANY OF	1636.94	10	14839.86
2011	OFFICE OF ADMINISTRATION	SUPPLIES	ELECTRICAL SUPPLIES	CAPITAL SUPPLY COMPANY OF	49.72	10	14839.86
2011	NATURAL RESOURCES	SUPPLIES	PLUMBING SUPPLIES	CAPITAL SUPPLY COMPANY OF	956.52	10	14839.86
2011	HIGHER EDUCATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	150.11	49	306793.05
2011	REVENUE	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	4643.14	49	306793.05
2011	INSURANCE, FIN INST AND PROF REGISTRATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	1559.83	49	306793.05
2011	SOCIAL SERVICES	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	22052.76	49	306793.05
2011	INSURANCE, FIN INST AND PROF REGISTRATION	EQUIPMENT RENTAL & LEASES	COMMUNICATION EQUIPMENT RENTALS	CAPITOL PLAZA HOTEL	325.00	49	306793.05
2011	OFFICE OF ATTORNEY GENERAL	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	3379.41	49	306793.05
2011	HIGHER EDUCATION	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	800.29	49	306793.05
2011	PUBLIC SAFETY	TRAVEL	IN-STATE MEALS	CAPITOL PLAZA HOTEL	2617.23	49	306793.05
2011	INSURANCE, FIN INST AND PROF REGISTRATION	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	450.00	49	306793.05
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	447.90	49	306793.05
2011	ELEMENTARY AND SECONDARY EDUCATION	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	38960.33	49	306793.05
2011	SOCIAL SERVICES	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	463.00	49	306793.05
2011	HEALTH AND SENIOR SERVICES	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	22078.25	49	306793.05
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	EDUCATIONAL SERVICES	CAPITOL PLAZA HOTEL	329.56	49	306793.05
2011	HEALTH AND SENIOR SERVICES	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	2126.30	49	306793.05
2011	TRANSPORTATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	736.53	49	306793.05
2011	HEALTH AND SENIOR SERVICES	EQUIPMENT RENTAL & LEASES	COMMUNICATION EQUIPMENT RENTALS	CAPITOL PLAZA HOTEL	1232.24	49	306793.05
2011	PUBLIC SAFETY	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	52055.43	49	306793.05
2011	INSURANCE, FIN INST AND PROF REGISTRATION	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	13473.27	49	306793.05
2011	SOCIAL SERVICES	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	CAPITOL PLAZA HOTEL	217.04	49	306793.05
2011	ELEMENTARY AND SECONDARY EDUCATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	32740.12	49	306793.05
2011	PUBLIC SAFETY	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	442.86	49	306793.05
2011	HEALTH AND SENIOR SERVICES	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	5551.73	49	306793.05
2011	OFFICE OF SECRETARY OF STATE	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	401.70	49	306793.05
2011	HEALTH AND SENIOR SERVICES	EQUIPMENT RENTAL & LEASES	SHORT TERM COMPUTER EQUIPMENT RENTALS	CAPITOL PLAZA HOTEL	300.00	49	306793.05
2011	PUBLIC SAFETY	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	2827.15	49	306793.05
2011	MENTAL HEALTH	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	79.31	49	306793.05
2011	TRANSPORTATION	TRAVEL	IN-STATE MEALS	CAPITOL PLAZA HOTEL	2201.23	49	306793.05
2011	NATURAL RESOURCES	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	CAPITOL PLAZA HOTEL	374.05	49	306793.05
2011	CORRECTIONS	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	157.59	49	306793.05
2011	JUDICIARY	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	75.00	49	306793.05
2011	AGRICULTURE	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	715.85	49	306793.05
2011	NATURAL RESOURCES	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	1697.16	49	306793.05
2011	ECONOMIC DEVELOPMENT	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	716.32	49	306793.05
2011	JUDICIARY	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	1853.51	49	306793.05
2011	ELEMENTARY AND SECONDARY EDUCATION	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	8837.23	49	306793.05
2011	MENTAL HEALTH	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	5086.04	49	306793.05
2011	CONSERVATION	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	237.93	49	306793.05
2011	NATURAL RESOURCES	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	CAPITOL PLAZA HOTEL	275.00	49	306793.05
2011	ECONOMIC DEVELOPMENT	TRAVEL	IN-STATE LODGING	CAPITOL PLAZA HOTEL	25687.02	49	306793.05
2011	NATURAL RESOURCES	EQUIPMENT RENTAL & LEASES	OTHER EQUIPMENT RENTALS	CAPITOL PLAZA HOTEL	190.51	49	306793.05
